age,banking_seniority_years,client_status_is_new,interaction_frequency_rare,dependents_count,has_spouse,spouse_income,is_married,is_employed_cdi,is_unemployed,job_seniority_years,job_stability_high,job_stability_low,monthly_income,monthly_expenses,existing_debt,debt_monthly_payment,debt_ratio,available_savings,has_banking_incidents,major_banking_incidents,amount_requested,duration_months,is_real_estate,is_investment,is_comfort_expense,stress_level,urgency_level,project_clarity,engagement_level,low_coherence,external_pressure,short_term_only,risk_professional_instability,risk_high_debt,risk_spouse_dependency,risk_non_priority,risk_excessive_urgency,risk_incoherent,total_risk_flags,global_risk_high,repayment_capacity_insufficient,expense_ratio,credit_to_income_ratio,default
53,6.5,0,1,0,0,0.0,0,1,0,4.5,0,0,3904.21,2024.55,0.0,0.0,0.0,930.57,0,0,1568.35,36,1,0,0,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.519,0.033,0
48,12.9,0,0,0,1,3578.65,1,1,0,2.7,0,0,3375.27,2346.96,0.0,0.0,0.0,9475.04,1,0,1866.28,12,0,1,0,5,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0.695,0.046,0
26,8.9,0,0,2,1,2738.74,1,1,0,9.6,1,0,3508.37,2654.41,46224.35,1930.53,0.55,1369.47,0,0,3755.03,36,0,0,1,4,5,4,2,0,1,0,0,1,0,1,1,0,3,1,0,0.757,0.089,1
59,2.4,0,0,2,0,0.0,0,0,0,9.3,1,0,3006.56,1957.61,0.0,0.0,0.0,5647.41,0,0,8236.72,12,0,0,0,1,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0.651,0.228,0
34,4.7,0,0,2,0,0.0,0,1,0,8.5,1,0,3735.0,2873.14,0.0,0.0,0.0,2579.46,0,0,1913.74,24,1,0,0,4,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0.769,0.043,0
47,3.6,0,0,3,1,2854.97,1,0,0,5.2,1,0,1472.78,1701.52,0.0,0.0,0.0,15129.39,0,0,1832.53,60,0,0,0,2,5,3,4,0,0,0,0,0,1,0,1,0,2,0,0,1.155,0.104,0
39,4.4,0,0,0,0,0.0,0,1,0,1.2,0,1,1521.88,749.82,0.0,0.0,0.0,1842.74,0,0,3265.02,36,0,0,1,1,3,4,3,0,0,0,1,0,0,1,0,0,2,0,0,0.493,0.179,0
50,0.6,1,1,4,0,0.0,0,0,0,30.1,1,0,1014.24,1784.78,0.0,0.0,0.0,5597.11,0,0,4245.55,24,0,1,0,5,5,5,2,0,1,0,0,0,0,0,1,0,1,0,0,1.76,0.349,0
24,2.6,0,0,0,1,2780.18,1,1,0,4.6,0,0,3315.57,2177.55,0.0,0.0,0.0,13451.31,0,0,2871.27,24,0,1,1,4,1,4,3,0,0,0,0,0,0,1,0,0,1,0,0,0.657,0.072,0
30,3.9,0,1,2,1,2735.66,1,0,0,6.1,1,0,1577.59,1413.52,0.0,0.0,0.0,4416.31,0,0,2345.29,36,1,0,1,3,5,3,1,0,0,0,0,0,1,1,1,0,3,1,0,0.896,0.124,1
44,1.2,0,1,2,0,0.0,0,1,0,1.6,0,1,1742.95,1801.36,0.0,0.0,0.0,21194.81,0,0,3943.18,36,1,0,0,3,1,3,4,0,0,0,1,0,0,0,0,0,1,0,0,1.034,0.189,0
38,2.8,0,0,3,1,142.11,1,0,0,4.6,0,0,2813.7,2048.16,3613.24,116.68,0.041,555.3,0,0,21705.24,48,0,0,0,4,5,5,3,0,1,0,0,0,0,0,1,0,1,0,0,0.728,0.643,0
36,15.5,0,0,3,0,0.0,0,0,0,1.3,0,1,3138.07,2858.43,0.0,0.0,0.0,4968.74,0,0,12210.69,72,0,0,0,3,3,3,1,1,0,0,1,0,0,0,0,1,2,0,0,0.911,0.324,0
57,2.8,0,0,3,0,0.0,0,0,0,4.9,0,0,1796.63,1699.46,24901.43,2040.23,1.136,18588.57,0,0,2922.06,24,0,0,1,3,5,2,2,0,0,1,0,1,0,1,1,0,3,1,1,0.946,0.136,1
50,0.2,1,0,1,1,1528.12,1,1,0,14.1,1,0,2569.06,1481.54,0.0,0.0,0.0,7156.98,0,0,2050.96,24,0,0,1,4,1,2,3,0,0,1,0,0,0,1,0,0,1,0,0,0.577,0.067,0
28,8.5,0,1,1,1,2258.93,1,1,0,3.5,0,0,1518.15,1062.03,3306.96,81.65,0.054,1666.48,0,0,5574.81,12,1,0,1,1,5,1,3,0,0,1,0,0,0,1,1,0,2,0,0,0.7,0.306,0
49,11.8,0,0,1,0,0.0,0,1,0,7.0,1,0,3167.72,2317.81,0.0,0.0,0.0,503.91,0,0,12167.8,48,1,0,0,3,5,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0.732,0.32,0
30,0.7,1,1,1,0,0.0,0,1,0,5.7,1,0,3942.94,2745.73,0.0,0.0,0.0,5805.98,0,0,3780.93,36,0,1,0,3,5,5,2,0,0,0,0,0,0,0,1,0,1,0,0,0.696,0.08,0
41,3.9,0,0,2,1,1867.44,1,1,0,7.0,1,0,1000.0,1174.44,33790.94,810.75,0.811,5462.2,0,0,6227.13,36,0,0,0,2,4,2,3,0,0,1,0,1,1,0,0,0,2,0,1,1.174,0.519,1
22,4.3,0,0,2,1,1812.83,1,1,0,0.4,0,1,2547.81,1694.96,0.0,0.0,0.0,1645.13,0,0,5829.08,48,0,1,0,2,4,4,5,0,0,0,1,0,0,0,0,0,1,0,0,0.665,0.191,0
44,0.1,1,0,1,0,0.0,0,1,0,5.5,1,0,3691.26,2819.6,33627.04,2740.05,0.742,2223.61,0,0,36640.37,84,1,0,0,4,3,5,1,0,0,0,0,1,0,0,0,0,1,0,1,0.764,0.827,0
39,5.6,0,0,0,1,1746.71,1,0,0,6.8,1,0,2404.75,1601.72,0.0,0.0,0.0,22438.76,0,0,18719.62,36,0,1,0,4,2,1,5,1,0,1,0,0,0,0,0,1,1,0,0,0.666,0.649,0
52,7.2,0,1,0,1,1865.27,1,1,0,1.6,0,1,2766.34,1653.92,35840.36,600.96,0.217,2444.49,0,0,6447.32,12,1,0,0,4,2,2,4,1,0,1,1,0,0,0,0,1,2,0,0,0.598,0.194,0
55,1.3,0,0,1,0,0.0,0,1,0,2.9,0,0,4071.54,3073.45,0.0,0.0,0.0,3198.69,0,0,17036.82,48,0,0,0,3,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0.755,0.349,0
25,3.2,0,1,2,1,2834.52,1,1,0,1.6,0,1,3368.92,2320.89,3122.13,72.04,0.021,17624.42,0,0,3050.36,36,1,0,0,2,5,1,1,0,0,1,1,0,0,0,1,0,2,0,0,0.689,0.075,0
40,3.7,0,1,2,0,0.0,0,1,0,7.6,1,0,3515.47,2744.42,3195.98,130.24,0.037,3983.17,0,0,9245.6,24,0,1,0,3,5,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0.781,0.219,0
33,3.4,0,0,2,0,0.0,0,0,0,1.6,0,1,1807.66,1646.54,3941.08,76.65,0.042,746.26,0,0,12273.59,36,1,0,0,1,4,5,4,1,0,0,1,0,0,0,0,1,2,0,0,0.911,0.566,0
45,8.9,0,1,1,1,2051.18,1,0,1,0.0,0,1,783.69,627.58,29907.5,1372.03,1.751,7995.03,0,0,1741.03,60,0,0,0,3,4,2,1,1,0,1,1,1,1,0,0,1,4,1,1,0.801,0.185,1
28,0.8,1,0,3,0,0.0,0,0,0,2.5,0,0,1396.59,1693.94,0.0,0.0,0.0,13000.93,0,0,6181.35,72,1,1,1,4,1,4,1,0,0,0,0,0,0,1,0,0,1,0,0,1.213,0.369,0
48,2.2,0,1,3,1,1020.65,1,1,0,3.4,0,0,2684.43,2553.29,0.0,0.0,0.0,6391.36,0,0,7580.33,60,0,0,0,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0.951,0.235,0
24,4.6,0,1,2,0,0.0,0,1,0,4.8,0,0,1827.61,1658.99,0.0,0.0,0.0,1510.2,0,0,8908.12,72,0,0,0,1,5,1,1,1,0,1,0,0,0,0,1,1,2,0,0,0.908,0.406,0
53,3.0,0,1,0,1,3540.0,1,1,0,1.9,0,1,2887.16,1927.24,0.0,0.0,0.0,9227.92,0,0,1757.99,48,0,0,0,2,3,1,4,0,0,1,1,0,0,0,0,0,1,0,0,0.668,0.051,0
37,3.6,0,1,1,0,0.0,0,1,0,6.1,1,0,2473.42,1538.85,10399.0,215.98,0.087,4447.8,0,0,3778.68,48,0,0,1,3,1,5,4,1,0,0,0,0,0,1,0,1,2,0,0,0.622,0.127,0
59,0.0,1,1,2,0,0.0,0,1,0,8.3,1,0,4922.04,3237.36,0.0,0.0,0.0,17600.38,0,0,4984.54,12,0,0,0,1,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0.658,0.084,0
45,6.0,0,1,2,1,1428.71,1,0,1,0.0,0,1,966.63,992.97,0.0,0.0,0.0,249.4,0,0,3750.94,12,1,0,0,4,2,3,3,0,0,0,1,0,0,0,0,0,1,0,0,1.027,0.323,0
21,3.3,0,1,1,0,0.0,0,0,0,0.1,0,1,1138.09,1066.27,0.0,0.0,0.0,3548.65,0,0,5984.3,72,0,0,0,5,4,5,5,0,1,0,1,0,0,0,0,0,1,0,0,0.937,0.438,0
44,0.8,1,1,1,1,1700.95,1,1,0,17.8,1,0,1757.85,1432.12,0.0,0.0,0.0,38093.25,0,0,17579.43,12,0,0,0,3,5,3,5,0,0,0,0,0,0,0,1,0,1,0,0,0.815,0.833,0
27,5.6,0,1,2,0,0.0,0,1,0,7.4,1,0,3207.8,1933.46,0.0,0.0,0.0,385.63,0,0,9495.15,12,0,0,0,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.603,0.247,0
39,14.9,0,1,2,1,1590.92,1,0,0,0.1,0,1,2319.86,1955.96,0.0,0.0,0.0,1464.9,0,0,1252.55,60,0,0,0,5,5,5,4,1,1,0,1,0,0,0,1,1,3,1,0,0.843,0.045,1
45,6.9,0,0,2,0,0.0,0,1,0,9.0,1,0,3349.56,2406.22,0.0,0.0,0.0,1607.68,0,0,6287.27,36,0,0,1,3,3,2,3,0,0,1,0,0,0,1,0,0,1,0,0,0.718,0.156,0
49,0.7,1,1,2,1,2479.91,1,0,0,1.1,0,1,2108.27,1696.12,0.0,0.0,0.0,1209.26,0,0,2222.87,12,0,0,1,1,1,5,5,0,0,0,1,0,0,1,0,0,2,0,0,0.805,0.088,0
51,5.1,0,0,0,0,0.0,0,1,0,3.4,0,0,3487.22,2092.5,0.0,0.0,0.0,284.06,0,0,9631.21,12,0,0,0,1,3,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0.6,0.23,0
53,0.6,1,1,1,1,3168.94,1,0,0,7.9,1,0,986.88,981.92,0.0,0.0,0.0,2724.56,0,0,5214.11,12,0,0,0,4,1,5,5,0,0,0,0,0,1,0,0,0,1,0,0,0.995,0.44,0
43,2.0,0,0,2,0,0.0,0,1,0,6.9,1,0,2574.17,2334.51,0.0,0.0,0.0,1227.02,0,0,1469.56,24,1,0,0,2,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0.907,0.048,0
60,0.6,1,0,2,0,0.0,0,1,0,3.1,0,0,2492.5,2222.59,17944.32,488.15,0.196,16844.86,0,0,6963.6,36,0,0,0,4,3,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0.892,0.233,0
30,12.9,0,0,2,1,2648.58,1,1,0,9.7,1,0,3757.13,2660.6,0.0,0.0,0.0,5551.14,0,0,7332.53,36,0,0,0,1,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0.708,0.163,0
35,3.8,0,0,1,0,0.0,0,1,0,0.6,0,1,4109.13,2500.11,0.0,0.0,0.0,1405.11,0,0,7614.81,36,1,0,0,4,3,2,3,0,0,1,1,0,0,0,0,0,1,0,0,0.608,0.154,0
42,7.5,0,0,3,1,2643.22,1,0,0,0.4,0,1,1388.23,1685.97,49343.59,1055.08,0.76,1630.97,0,0,11282.47,60,0,0,0,2,5,4,1,0,0,0,1,1,1,0,1,0,4,1,1,1.214,0.677,0
52,12.0,0,1,3,1,1493.79,1,0,0,3.4,0,0,2877.05,2173.49,18255.77,400.83,0.139,1716.64,0,0,3608.83,84,0,0,1,5,4,1,2,1,1,1,0,0,0,1,0,1,2,0,0,0.755,0.105,0
44,17.5,0,1,0,0,0.0,0,1,0,1.9,0,1,3860.16,2476.99,5257.3,207.45,0.054,1471.95,0,0,1378.44,36,0,1,0,5,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0.642,0.03,0
35,0.7,1,1,1,1,3077.0,1,0,0,2.0,0,1,2776.92,2143.7,38611.5,700.89,0.252,6665.33,0,0,4964.95,12,0,0,0,1,3,2,1,1,0,1,1,0,0,0,0,1,2,0,0,0.772,0.149,0
27,1.4,0,0,3,1,4147.32,1,0,0,1.8,0,1,1833.76,2152.25,0.0,0.0,0.0,2588.95,0,0,4726.8,36,0,0,0,4,1,5,1,0,0,0,1,0,1,0,0,0,2,0,0,1.174,0.215,1
49,0.2,1,1,2,1,1017.87,1,1,0,7.6,1,0,1000.0,1289.61,0.0,0.0,0.0,3897.07,0,0,6598.92,36,0,0,0,5,5,4,3,0,1,0,0,0,0,0,1,0,1,0,0,1.29,0.55,0
44,0.3,1,0,3,1,1837.69,1,1,0,10.2,1,0,3171.65,3100.86,30865.62,975.96,0.308,11635.03,0,0,21659.92,12,0,0,0,5,5,4,1,0,1,0,0,0,0,0,1,0,1,0,0,0.978,0.569,0
57,7.4,0,1,3,0,0.0,0,0,0,4.7,0,0,1935.26,1763.18,0.0,0.0,0.0,9570.64,1,0,1124.81,60,0,0,0,4,5,1,3,0,1,1,0,0,0,0,1,0,1,0,0,0.911,0.048,0
42,4.7,0,0,3,0,0.0,0,1,0,0.7,0,1,2658.61,2240.92,46486.56,792.54,0.298,767.5,0,0,13213.43,24,0,0,0,1,1,1,5,0,0,1,1,0,0,0,0,0,1,0,0,0.843,0.414,0
33,1.4,0,0,2,0,0.0,0,1,0,2.1,0,0,3725.0,2804.44,0.0,0.0,0.0,4486.02,0,0,1000.0,36,0,0,0,4,3,3,4,1,0,0,0,0,0,0,0,1,1,0,0,0.753,0.022,0
53,2.2,0,0,1,1,2366.08,1,1,0,0.2,0,1,4801.39,2658.87,0.0,0.0,0.0,4090.46,0,0,11123.74,24,1,0,1,2,1,2,4,0,0,1,1,0,0,1,0,0,2,0,0,0.554,0.193,0
51,0.2,1,0,2,1,1369.85,1,1,0,4.9,0,0,2303.77,1811.86,27125.06,1977.11,0.858,1261.92,0,0,2202.48,84,0,0,0,1,1,4,2,0,0,0,0,1,0,0,0,0,1,0,1,0.786,0.08,0
48,8.5,0,1,3,1,3288.68,1,0,0,3.8,0,0,869.67,1267.15,48121.97,1529.39,1.759,1273.25,0,0,9175.72,72,0,0,0,2,4,4,3,0,0,0,0,1,1,0,0,0,2,0,1,1.457,0.879,0
27,9.7,0,1,3,0,0.0,0,1,0,6.1,1,0,2891.36,2617.33,0.0,0.0,0.0,7876.14,0,0,1000.0,48,0,1,0,4,4,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0.905,0.029,0
32,1.6,0,1,1,1,1005.13,1,1,0,1.2,0,1,2746.42,1837.6,0.0,0.0,0.0,8946.52,0,0,1792.27,24,0,0,0,1,2,3,2,1,0,0,1,0,0,0,0,1,2,0,0,0.669,0.054,0
20,2.1,0,0,0,0,0.0,0,1,0,0.3,0,1,3633.67,1750.73,0.0,0.0,0.0,1122.82,0,0,7620.39,36,1,0,0,2,3,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0.482,0.175,0
49,3.6,0,1,1,0,0.0,0,0,0,1.7,0,1,1371.27,1146.27,30226.69,1099.99,0.802,1858.79,0,0,1974.47,72,0,0,0,2,2,1,2,1,0,1,1,1,0,0,0,1,3,1,1,0.836,0.12,0
23,5.6,0,0,0,1,2449.6,1,1,0,0.8,0,1,4016.69,1773.91,3319.33,195.99,0.049,617.1,0,0,1176.27,36,0,0,1,1,5,2,3,1,0,1,1,0,0,1,1,1,4,1,0,0.442,0.024,1
32,8.6,0,0,2,1,1842.4,1,1,0,4.0,0,0,1942.7,1905.79,0.0,0.0,0.0,10611.33,0,0,4330.87,12,0,0,1,4,3,4,3,0,0,0,0,0,0,1,0,0,1,0,0,0.981,0.186,0
66,2.7,0,0,0,1,2392.82,1,0,0,2.2,0,0,2135.83,1184.07,0.0,0.0,0.0,8786.86,0,0,3038.21,24,0,0,0,3,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0.554,0.119,0
58,0.3,1,0,2,1,3026.33,1,1,0,11.5,1,0,3923.97,3170.78,41994.24,920.28,0.235,457.16,0,0,7604.45,24,0,0,0,3,2,1,5,1,0,1,0,0,0,0,0,1,1,0,0,0.808,0.161,0
46,8.6,0,0,2,0,0.0,0,1,0,5.6,1,0,3382.73,2611.5,31573.1,1616.58,0.478,9592.14,0,0,7850.15,24,0,0,0,4,5,2,3,1,1,1,0,0,0,0,1,1,2,0,0,0.772,0.193,0
47,0.6,1,1,2,0,0.0,0,1,0,2.7,0,0,2459.13,2297.05,0.0,0.0,0.0,5863.51,0,0,3993.96,72,0,0,1,1,5,1,1,0,0,1,0,0,0,1,1,0,2,0,0,0.934,0.135,0
18,0.0,1,0,0,1,2217.88,1,0,0,25.2,1,0,1226.25,814.29,0.0,0.0,0.0,845.61,0,0,5635.09,48,0,0,0,5,1,2,3,0,0,1,0,0,1,0,0,0,1,0,0,0.664,0.383,0
41,2.6,0,1,3,0,0.0,0,1,0,2.6,0,0,3306.35,2390.38,0.0,0.0,0.0,5187.94,0,0,2076.84,48,0,0,1,4,3,2,2,1,0,1,0,0,0,1,0,1,2,0,0,0.723,0.052,0
28,10.3,0,0,0,1,2639.86,1,0,0,2.6,0,0,1224.06,644.07,26260.41,2036.61,1.664,602.84,0,0,8269.69,48,1,0,1,3,3,4,3,0,0,0,0,1,1,1,0,0,3,1,1,0.526,0.563,1
48,3.7,0,1,1,1,1852.07,1,1,0,4.6,0,0,3848.87,2654.28,0.0,0.0,0.0,199.81,0,0,2345.74,36,0,0,0,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.69,0.051,0
51,1.2,0,1,1,0,0.0,0,1,0,3.2,0,0,3336.72,2043.29,47714.97,1276.51,0.383,7741.21,0,0,1801.92,72,0,0,1,5,3,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0.612,0.045,0
60,1.3,0,1,0,1,1397.88,1,0,0,9.8,1,0,2661.68,1793.65,0.0,0.0,0.0,9363.11,0,0,8249.58,60,0,1,0,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.674,0.258,0
28,2.3,0,1,2,1,2054.98,1,0,0,1.7,0,1,3305.8,2831.28,0.0,0.0,0.0,2938.91,0,0,3878.57,24,0,1,1,4,5,4,3,0,1,0,1,0,0,1,1,0,3,1,0,0.856,0.098,1
49,13.4,0,1,1,1,2695.44,1,0,0,2.3,0,0,2166.58,1741.93,0.0,0.0,0.0,17053.86,0,0,4268.61,84,0,0,0,5,4,3,2,1,1,0,0,0,0,0,0,1,1,0,0,0.804,0.164,0
37,1.3,0,0,2,1,2496.74,1,1,0,1.5,0,1,2599.85,1970.74,26852.22,659.62,0.254,1977.21,0,0,4928.14,60,1,0,0,3,5,4,1,0,0,0,1,0,0,0,1,0,2,0,0,0.758,0.158,1
23,5.3,0,0,2,0,0.0,0,0,0,9.2,1,0,2700.17,2229.94,0.0,0.0,0.0,1169.56,0,0,1231.96,24,0,0,0,5,3,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0.826,0.038,0
44,2.6,0,0,0,1,3459.27,1,0,0,4.2,0,0,1080.47,560.92,0.0,0.0,0.0,13593.82,0,0,2545.7,60,1,0,0,5,3,5,3,0,0,0,0,0,1,0,0,0,1,0,0,0.519,0.196,0
62,3.2,0,1,1,0,0.0,0,1,0,1.3,0,1,2945.41,1855.23,0.0,0.0,0.0,7662.83,0,0,3631.05,72,0,0,1,5,2,5,1,1,0,0,1,0,0,1,0,1,3,1,0,0.63,0.103,0
46,6.6,0,1,2,1,2824.22,1,1,0,0.1,0,1,3532.15,2197.16,0.0,0.0,0.0,898.64,0,0,6604.2,24,0,0,0,2,1,5,2,0,0,0,1,0,0,0,0,0,1,0,0,0.622,0.156,0
34,0.4,1,1,2,1,3208.88,1,1,0,5.2,1,0,3798.45,3251.01,0.0,0.0,0.0,4986.38,0,0,6626.96,60,1,1,0,1,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0.856,0.145,0
44,0.1,1,1,1,1,561.0,1,1,0,0.1,0,1,2298.27,1301.19,0.0,0.0,0.0,191.86,0,0,3794.83,24,0,0,0,1,2,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0.566,0.138,0
46,4.4,0,1,0,0,0.0,0,1,0,3.9,0,0,1586.82,854.22,0.0,0.0,0.0,7709.24,0,0,3005.52,60,0,0,0,4,5,4,1,0,1,0,0,0,0,0,1,0,1,0,0,0.538,0.158,0
55,1.5,0,1,1,0,0.0,0,1,0,28.4,1,0,2707.63,1851.73,0.0,0.0,0.0,3098.04,0,0,7493.83,24,0,1,0,5,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0.684,0.231,0
28,5.7,0,0,2,0,0.0,0,1,0,3.6,0,0,2191.75,1551.6,23434.74,1045.19,0.477,2180.01,0,0,2776.42,60,0,0,0,4,4,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0.708,0.106,0
43,5.0,0,1,2,1,3167.47,1,1,0,6.8,1,0,3609.75,2152.41,15922.13,507.62,0.141,8138.27,0,0,2139.63,84,0,0,0,5,4,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0.596,0.049,0
31,7.5,0,0,1,1,1525.61,1,1,0,10.9,1,0,3140.56,1950.54,31564.85,1048.73,0.334,4165.16,0,0,15085.01,48,0,0,1,1,3,3,4,0,0,0,0,0,0,1,0,0,1,0,0,0.621,0.4,0
42,8.3,0,1,0,0,0.0,0,1,0,8.3,1,0,2512.53,1312.85,13564.75,231.87,0.092,3571.48,0,0,1554.35,24,0,0,1,4,4,2,2,1,1,1,0,0,0,1,0,1,2,0,0,0.523,0.052,0
27,1.3,0,0,1,0,0.0,0,0,1,0.0,0,1,610.18,714.81,0.0,0.0,0.0,19831.03,1,0,7667.03,36,0,0,0,4,5,2,4,0,1,1,1,0,0,0,1,0,2,0,0,1.171,1.047,0
39,7.9,0,0,0,0,0.0,0,1,0,0.0,0,1,4217.58,2336.38,0.0,0.0,0.0,12289.48,0,0,10097.09,48,0,1,0,4,5,2,5,1,1,1,1,0,0,0,1,1,3,1,0,0.554,0.2,0
54,2.3,0,0,1,1,2741.0,1,0,0,2.0,0,1,800.0,791.94,0.0,0.0,0.0,1484.79,0,0,14907.33,60,0,1,0,4,2,5,1,0,0,0,1,0,1,0,0,0,2,0,0,0.99,1.553,0
53,14.9,0,0,3,1,3610.47,1,1,0,6.5,1,0,1933.57,2013.64,0.0,0.0,0.0,3058.75,0,0,3613.48,12,0,0,0,5,2,5,1,0,0,0,0,0,1,0,0,0,1,0,0,1.041,0.156,0
40,6.5,0,1,2,1,1711.57,1,1,0,3.1,0,0,4185.23,2362.64,0.0,0.0,0.0,16799.01,0,0,17877.38,24,1,0,0,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.565,0.356,0
31,2.3,0,1,2,1,2566.47,1,0,0,3.0,0,0,2877.3,1983.71,0.0,0.0,0.0,2603.09,0,0,8608.49,24,1,0,0,3,5,5,2,1,0,0,0,0,0,0,1,1,2,0,0,0.689,0.249,0
39,1.7,0,0,2,1,1210.11,1,0,0,1.2,0,1,2089.21,1560.36,0.0,0.0,0.0,3744.3,0,0,2192.49,48,0,1,1,4,4,3,5,0,1,0,1,0,0,1,0,0,2,0,0,0.747,0.087,0
23,5.4,0,0,0,0,0.0,0,0,0,4.4,0,0,1360.16,861.84,41515.35,1080.3,0.794,974.73,0,0,1070.14,36,0,0,0,5,2,3,5,0,0,0,0,1,0,0,0,0,1,0,1,0.634,0.066,0
52,1.9,0,0,3,0,0.0,0,1,0,8.5,1,0,2315.33,2131.12,0.0,0.0,0.0,3093.18,0,0,2150.3,24,1,0,0,5,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0.92,0.077,0
37,9.9,0,1,2,1,1767.83,1,1,0,5.4,1,0,3739.67,2193.92,39743.94,1836.07,0.491,5070.57,0,0,1770.76,24,0,0,0,3,5,2,4,0,0,1,0,0,0,0,1,0,1,0,0,0.587,0.039,0
37,0.4,1,0,3,0,0.0,0,0,0,3.8,0,0,2289.79,2146.03,22327.41,442.15,0.193,530.48,0,0,7901.79,24,0,0,0,5,5,1,5,0,1,1,0,0,0,0,1,0,1,0,0,0.937,0.288,0
43,2.4,0,1,0,1,3593.92,1,1,0,9.2,1,0,2290.65,1281.0,5771.44,143.14,0.062,3995.7,0,0,7402.44,48,0,0,0,2,4,1,3,1,0,1,0,0,1,0,0,1,2,0,0,0.559,0.269,0
42,8.0,0,0,1,0,0.0,0,0,1,0.0,0,1,871.61,670.41,0.0,0.0,0.0,7205.16,0,0,1680.12,84,0,0,0,4,4,4,2,0,1,0,1,0,0,0,0,0,1,0,0,0.769,0.161,0
28,3.5,0,1,1,0,0.0,0,1,0,1.2,0,1,3440.88,1806.23,0.0,0.0,0.0,3892.83,0,0,5837.33,24,1,0,1,4,1,3,5,0,0,0,1,0,0,1,0,0,2,0,0,0.525,0.141,0
22,4.9,0,0,2,1,2349.91,1,1,0,8.2,1,0,1983.11,1675.11,0.0,0.0,0.0,6312.22,0,0,13442.69,48,0,0,0,3,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0.845,0.565,0
31,5.2,0,0,1,0,0.0,0,1,0,21.7,1,0,4579.87,2210.23,0.0,0.0,0.0,4341.35,0,0,3545.15,36,0,0,0,5,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.483,0.065,0
32,11.7,0,1,1,0,0.0,0,1,0,2.0,0,0,3644.26,2366.58,0.0,0.0,0.0,12287.96,0,0,3108.48,24,1,0,0,5,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0.649,0.071,0
36,4.8,0,0,1,0,0.0,0,1,0,11.0,1,0,3757.92,2205.55,33135.94,750.01,0.2,5178.78,0,0,5629.66,12,1,0,0,3,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.587,0.125,0
37,4.2,0,1,4,1,3153.59,1,0,0,0.8,0,1,2389.59,2356.51,17179.93,510.83,0.214,2409.86,0,0,8426.66,24,0,0,0,2,3,1,5,1,0,1,1,0,0,0,0,1,2,0,0,0.986,0.294,0
58,0.7,1,1,3,1,2784.01,1,1,0,0.0,0,1,3575.87,2690.03,4978.29,108.09,0.03,353.77,0,0,6537.95,36,0,0,1,3,4,1,1,0,0,1,1,0,0,1,0,0,2,0,0,0.752,0.152,0
51,2.9,0,0,1,0,0.0,0,1,0,1.6,0,1,4316.19,2442.39,0.0,0.0,0.0,7431.42,0,0,15117.52,12,1,0,0,4,4,4,2,0,1,0,1,0,0,0,0,0,1,0,0,0.566,0.292,0
59,2.9,0,1,1,0,0.0,0,1,0,0.4,0,1,2261.87,1398.22,27943.89,1018.95,0.45,3966.68,0,0,7081.25,12,0,0,1,5,2,4,5,0,0,0,1,0,0,1,0,0,2,0,0,0.618,0.261,0
28,1.0,0,0,3,1,2906.02,1,0,0,2.0,0,0,1551.32,1934.27,39670.94,2680.74,1.728,957.31,0,0,4728.74,24,1,0,0,5,1,3,4,0,0,0,0,1,1,0,0,0,2,0,1,1.247,0.254,1
30,8.7,0,0,2,1,2967.62,1,1,0,0.1,0,1,3978.82,2599.42,0.0,0.0,0.0,982.07,0,0,14060.3,36,1,0,1,3,1,3,2,0,0,0,1,0,0,1,0,0,2,0,0,0.653,0.294,0
